ID,Label,Level,ParentID
E8200_004,Schüttelautoklaven,Einzelgruppe,Z8200
E8210_000,"Behälter, Gasbehälter (Experimentieranlagen, außer Hochdruck- 8200 und Vakuumanlagen 8300-8330)",Einzelgruppe,Z8200
E8210_001,Druckbehälter (außer Gasflaschen),Einzelgruppe,Z8200
E8220_000,"Air Conditioner, Luftaufbereitung",Einzelgruppe,Z8200
E8220_001,"Druckluftanlagen, Druckluftversorgung",Einzelgruppe,Z8200
E8220_002,"Luftversorgungsanlagen, -aufbereitungsanlagen",Einzelgruppe,Z8200
E8230,Helium-Rückgewinnungsanlagen (nicht: Helimverflüssigungsanlagen 8570),Einzelgruppe,Z8200
E8240_000,Hydraulikaggregate (Pumpen mit Antriebsmotor und Druckspeicher),Einzelgruppe,Z8200
E8240_001,Hydraulikanlagen (ohne Pressen),Einzelgruppe,Z8200
E8240_002,Wasserdruck-Erzeugungsanlagen (Hydraulik),Einzelgruppe,Z8200
E8260,Hochdruckanlagen,Einzelgruppe,Z8200
E8270_000,Berstplatten,Einzelgruppe,Z8200
E8270_001,"Explosionsschutz-Anlagen (Abschirmung, Dämmung)",Einzelgruppe,Z8200
E8270_002,Hochdruckventile und Bauteile für Hochdruckanlagen,Einzelgruppe,Z8200
E8270_003,Sicherheitsventile (speziell für Hochdruckanlagen),Einzelgruppe,Z8200
E8280_000,Druckminderer für Gasflaschen,Einzelgruppe,Z8200
E8280_001,Gasflaschen und Zubehör,Einzelgruppe,Z8200
E8280_002,Gasflaschenventile,Einzelgruppe,Z8200
E8280_003,Stahlflaschen für Gase,Einzelgruppe,Z8200
E8290,Sonstige Druckanlagen (außer 8200-8280),Einzelgruppe,Z8200
E8300_000,Labor-Vakuumeinrichtung,Einzelgruppe,Z8300
E8300_001,Vakuumkammern,Einzelgruppe,Z8300
E8310,UHV-Anlagen mit Analytik,Einzelgruppe,Z8300
E8320_000,Ultrahochvakuumanlagen,Einzelgruppe,Z8300
E8320_001,"Weltraum-Simulationsanlagen, Raum-Simulationskammern",Einzelgruppe,Z8300
E8330_000,Argon Ionenkanonen,Einzelgruppe,Z8300
E8330_001,Gefrierätzanlagen ,Einzelgruppe,Z8300
E8330_002,Glimm-Einrichtungen,Einzelgruppe,Z8300
E8330_003,Ionen-Ätz- und -Abdünnanlagen ,Einzelgruppe,Z8300
E8330_004,Ionendünnungsanlagen,Einzelgruppe,Z8300
E8330_005,Kathodenzerstäuber-Anlagen,Einzelgruppe,Z8300
E8330_006,Sputtering-Anlagen,Einzelgruppe,Z8300
E8330_007,Vakuumbedampfungsanlagen und -präparieranlagen,Einzelgruppe,Z8300
E8340_000,Gefriertrocknungsanlagen,Einzelgruppe,Z8300
E8340_001,Lyophilisatoren,Einzelgruppe,Z8300
E8340_002,Teller-Glocken-Anlagen,Einzelgruppe,Z8300
E8350_000,"Absolutdruck-Aufnehmer, -Messgeräte",Einzelgruppe,Z8300
E8350_001,Aneroid-Absolutdruckmesser (außer Barometer 0500),Einzelgruppe,Z8300
E8350_002,Differenz-Druckaufnehmer,Einzelgruppe,Z8300
E8350_003,Druckaufnehmer für Flüssigkeiten und Gase,Einzelgruppe,Z8300
E8350_004,Druckmessgeräte (außer 3000 und 8970),Einzelgruppe,Z8300
E8350_005,Druckwaagen,Einzelgruppe,Z8300
E8350_006,Feindruckmesser,Einzelgruppe,Z8300
E8350_007,Hydraulische Waagen,Einzelgruppe,Z8300
E8350_008,Kapazitäts-Manometer,Einzelgruppe,Z8300
E8350_009,Manometer,Einzelgruppe,Z8300
E8350_010,"Manometer und Vakuum-Meter (mechanisch und elektromechanisch), Druck- und Vakuum-Regelgeräte",Einzelgruppe,Z8300
E8350_011,McLeod-Vakuummeter,Einzelgruppe,Z8300
E8350_012,Mechanische Vakuummeter,Einzelgruppe,Z8300
E8350_013,Membran-Manometer,Einzelgruppe,Z8300
E8350_014,Quecksilber-Vakuummeter,Einzelgruppe,Z8300
E8350_015,Tauchsichel-Feindruckmesser,Einzelgruppe,Z8300
E8360_000,Penning-Vakuummeter,Einzelgruppe,Z8300
E8360_001,Pirani-Vakuummeter,Einzelgruppe,Z8300
E8360_002,"Vakuummeter für Hochvakuum, UHV, thermische Vakuummeter, Ionisationsvakuummeter",Einzelgruppe,Z8300
E8360_003,Wärmeleitungs-Vakuummeter,Einzelgruppe,Z8300
E8370_000,Lecksucher,Einzelgruppe,Z8300
E8370_001,Massenspektrometer-Lecksuchgeräte,Einzelgruppe,Z8300
E8380_000,Elektronenstrahl-Verdampfungsquellen,Einzelgruppe,Z8300
E8380_001,Ionenstrahl-Quellen (zum Anätzen und Anpolieren im Vakuum),Einzelgruppe,Z8300
E8380_002,Kohlebedampfungs-Einrichtungen,Einzelgruppe,Z8300
E8380_003,Plasmamonitore,Einzelgruppe,Z8300
E8380_004,"Schichtdickenmessgeräte, Verdampfungs- und Steuergeräte (für Vakuumbedampfung, außer 8330)",Einzelgruppe,Z8300
E8380_005,Schwingquarz-Schichtdicken-Messgeräte,Einzelgruppe,Z8300
E8390_000,Ausheizöfen (für Hochvakuumanlagen),Einzelgruppe,Z8300
E8390_001,Haus-Vakuumanlagen (zentrale Vakuumversorgung),Einzelgruppe,Z8300
E8390_002,Isolieröl-Aufbereitungsanlagen,Einzelgruppe,Z8300
E8390_003,Sonstige Vakuumgeräte und -anlagen (außer 8300-8380),Einzelgruppe,Z8300
E8390_004,Vakuumgießharz-Anlagen,Einzelgruppe,Z8300
E8390_005,Ventile (Vakuum),Einzelgruppe,Z8300
E8390_006,Zubehörteile zu Hochvakuumanlagen,Einzelgruppe,Z8300
E8400_000,Anlassöfen,Einzelgruppe,Z8400
E8400_001,Auftaugeräte,Einzelgruppe,Z8400
E8400_002,Diffusionsöfen,Einzelgruppe,Z8400
E8400_003,Drei-Zonen-Öfen,Einzelgruppe,Z8400
E8400_004,Elektro-Rohröfen,Einzelgruppe,Z8400
E8400_005,"Glühöfen, Glühanlagen",Einzelgruppe,Z8400
E8400_006,Härteöfen,Einzelgruppe,Z8400
E8400_007,Hochtemperaturöfen,Einzelgruppe,Z8400
E8400_008,"Kammeröfen, Muffelöfen, Rohröfen",Einzelgruppe,Z8400
E8400_009,Tiegelöfen,Einzelgruppe,Z8400
E8400_010,Wärmebehandlungs-Öfen,Einzelgruppe,Z8400
E8410_000,Brenner für Öfen,Einzelgruppe,Z8400
E8410_001,"Brenner und spezielle Wärmegeräte, Zünd- und Überwachungsgeräte",Einzelgruppe,Z8400
E8410_002,"Fackeln, Abfackelanlagen",Einzelgruppe,Z8400
E8410_003,Flammenüberwachungsgeräte,Einzelgruppe,Z8400
E8410_004,Flämmgeräte,Einzelgruppe,Z8400
E8410_005,Ölbrenner,Einzelgruppe,Z8400
E8410_006,"Plasma-Brenner, Argon-Plasmabrenner",Einzelgruppe,Z8400
E8410_007,Zugregelgeräte (Ofenanlagen),Einzelgruppe,Z8400
E8420_000,Elektronenstrahl-Schmelzöfen,Einzelgruppe,Z8400
E8420_001,Hochfrequenzöfen,Einzelgruppe,Z8400
E8420_002,Lichtbogenschmelzöfen,Einzelgruppe,Z8400
E8420_003,Mikrowellenöfen und -wärmegeräte (außer 3950 und 9500),Einzelgruppe,Z8400
E8420_004,Mittelfrequenzöfen,Einzelgruppe,Z8400
E8420_005,Nernst-Tammann-Öfen,Einzelgruppe,Z8400
E8420_006,Plasmaöfen,Einzelgruppe,Z8400
E8420_007,Schmelzöfen,Einzelgruppe,Z8400
E8420_008,Sonnenöfen,Einzelgruppe,Z8400
E8420_009,"Spezielle Öfen (Induktions-, Lichtbogenheizung, Vakuumöfen)",Einzelgruppe,Z8400
E8420_010,Strahlungsheizkammern,Einzelgruppe,Z8400
E8430_000,Heißluftgebläse,Einzelgruppe,Z8400
E8430_001,Heizgeräte (Infrarot-),Einzelgruppe,Z8400
E8430_002,"Lufterhitzer, Luftheizgeräte (transportabel), Infrarotheizgeräte",Einzelgruppe,Z8400
E8430_003,Wärmestrahler (außer für Therapie 3950),Einzelgruppe,Z8400
E8440,"Dampferzeuger (für Laboratorien), Dämpfanlagen",Einzelgruppe,Z8400
E8450_000,Critical-Point-Trocknungsgeräte,Einzelgruppe,Z8400
E8450_001,Frischluft-Trockenöfen,Einzelgruppe,Z8400
E8450_002,Laborglas-Trockner,Einzelgruppe,Z8400
E8450_003,Lack-Trocken- und Einbrenn-Öfen,Einzelgruppe,Z8400
E8450_004,Trockenschränke,Einzelgruppe,Z8400
E8450_005,"Trocknungsanlagen, Exsikkatoren",Einzelgruppe,Z8400
E8450_006,Vakuumtrockenschränke,Einzelgruppe,Z8400
E8450_007,Walzentrockner,Einzelgruppe,Z8400
E8470_000,"Bad- und Einhängethermostaten, Temperiergeräte",Einzelgruppe,Z8400
E8470_001,Öfen (Thermostaten) für optische Bauelemente,Einzelgruppe,Z8400
E8470_002,Thermostate (Bad- und Einhänge-Thermostaten),Einzelgruppe,Z8400
E8470_003,Umwälzthermostate,Einzelgruppe,Z8400
E8470_004,Wasserbäder (Thermostate),Einzelgruppe,Z8400
E8480_000,"Gasbrenner (Labor-), Bunsenbrenner",Einzelgruppe,Z8400
E8480_001,Heizöfen (außer 9830),Einzelgruppe,Z8400
E8480_002,"Heizplatten, Heizbänke",Einzelgruppe,Z8400
E8480_003,Laborheizgeräte und Brenner,Einzelgruppe,Z8400
E8480_004,Ölbäder,Einzelgruppe,Z8400
E8480_005,Sandbäder,Einzelgruppe,Z8400
E8480_006,"Wasserkocher, elektrische (Labor-)",Einzelgruppe,Z8400
E8490_000,Abschreckbäder und -einrichtungen für Härterei,Einzelgruppe,Z8400
E8490_001,"Brennöfen (Keramik-, außer 8400)",Einzelgruppe,Z8400
E8490_002,Drehrohröfen,Einzelgruppe,Z8400
E8490_003,Feldschmieden,Einzelgruppe,Z8400
E8490_004,"Härte- und Abschreckanlagen, Härtemaschinen",Einzelgruppe,Z8400
E8490_005,Heizkörper für technische Geräte,Einzelgruppe,Z8400
E8490_006,Sonstige Öfen und Wärmegeräte (außer 8400-8480),Einzelgruppe,Z8400
E8490_007,Tauchheizkörper,Einzelgruppe,Z8400
E8490_008,Wärmeaustauscher,Einzelgruppe,Z8400
E8490_009,Wärmeröhren (Heat Pipes),Einzelgruppe,Z8400
E8490_010,Wärmespeicher,Einzelgruppe,Z8400
E8500_000,Flockeneisautomaten,Einzelgruppe,Z8500
E8500_001,Kälteanlagen (mit geschlossenem Kreislauf),Einzelgruppe,Z8500
E8500_002,Kältemaschinen (bis -100Grd C),Einzelgruppe,Z8500
E8500_003,"Kühlwasserkreislaufsysteme, Rückkühlsysteme",Einzelgruppe,Z8500
E8500_004,Laboreisautomaten,Einzelgruppe,Z8500
E8500_005,Refrigeratoren (bis -100 Grad C),Einzelgruppe,Z8500
E8500_006,Solekühler,Einzelgruppe,Z8500
E8500_007,Trockeneiserzeuger ,Einzelgruppe,Z8500
E8500_008,Umlaufkühler (für Laborgeräte),Einzelgruppe,Z8500
E8510_000,Kühlschränke und Gefriertruhen (bis -100 Grad C),Einzelgruppe,Z8500
E8510_001,"Tiefgefriertruhen, -Schränke",Einzelgruppe,Z8500
E8510_002,Tiefkühltruhen,Einzelgruppe,Z8500
E8520_000,Eintauchkühler,Einzelgruppe,Z8500
E8520_001,Kältethermostaten,Einzelgruppe,Z8500
E8520_002,"Kryostaten, Tauchkühler (bis -100 Grad C)",Einzelgruppe,Z8500
E8520_003,"Kühlgeräte, Kühlgehäuse für IR-Detektoren und Elektronen-Vervielfacher",Einzelgruppe,Z8500
E8520_004,Mikrokryostaten (Mikrokryoskope) für Mikroskopie,Einzelgruppe,Z8500
E8520_005,Peltier-Kühlgeräte,Einzelgruppe,Z8500
E8520_006,"Thermoelektrische Kühlgeräte, Peltierkühler",Einzelgruppe,Z8500
E8530_000,"Cryogeneratoren, Cryocooler (mit geschlossenem Kreislauf)",Einzelgruppe,Z8500
E8530_001,Kältemaschinen und Refrigeratoren (unter -100 Grad C),Einzelgruppe,Z8500
E8530_002,Kreislaufkälteanlagen (unter -100 Grad C),Einzelgruppe,Z8500
E8540_000,Einfrierautomaten,Einzelgruppe,Z8500
E8540_001,Einfriergeräte für biologisches Material,Einzelgruppe,Z8500
E8540_002,Flüssigstickstoff-Gefrierbehälter,Einzelgruppe,Z8500
E8540_003,Tiefgefrieranlagen (flüssiger Stickstoff),Einzelgruppe,Z8500
E8541,"Einfrieranlagen zur Probenvorbereitung, z.B. in der Mikroskopie",Einzelgruppe,Z8500
E8550_000,Helium-Kryostaten,Einzelgruppe,Z8500
E8550_001,Mischkryostaten (Helium-),Einzelgruppe,Z8500
E8550_002,Spezielle Kryostaten (für tiefste Temperaturen),Einzelgruppe,Z8500
E8550_003,Stickstoff-Kryostate,Einzelgruppe,Z8500
E8550_004,Verdampfer-Kryostaten (Helium-),Einzelgruppe,Z8500
E8560_000,"Gasverflüssigungs-, Luftzerlegungsanlagen",Einzelgruppe,Z8500
E8560_001,Luftverflüssigungsanlagen,Einzelgruppe,Z8500
E8560_002,Stickstoff-Verflüssigungsanlagen,Einzelgruppe,Z8500
E8570,Helium- und Wasserstoff-Verflüssigungsanlagen,Einzelgruppe,Z8500
E8580_000,Behälter für flüssige Gase,Einzelgruppe,Z8500
E8580_001,Dewargefäße,Einzelgruppe,Z8500
E8580_002,Helium-Transportkannen,Einzelgruppe,Z8500
E8580_003,Kaltvergaser,Einzelgruppe,Z8500
E8590_000,Gaskühler (für Kompressoren und Windkanäle),Einzelgruppe,Z8500
E8590_001,Gasverflüssigungsanlagen-Zubehör,Einzelgruppe,Z8500
E8590_002,Kälteanlagen-Zubehör,Einzelgruppe,Z8500
E8590_003,Kryostaten-Heber,Einzelgruppe,Z8500
E8590_004,"Kühltürme, Wasserrückkühlanlagen",Einzelgruppe,Z8500
E8590_005,Sonstige Kälteanlagen und -geräte (außer 8500-8580),Einzelgruppe,Z8500
E8590_006,Wärmeaustauscher (Kältetechnik),Einzelgruppe,Z8500
E8600_000,Fernthermometer,Einzelgruppe,Z8600
E8600_001,Kontaktthermometer,Einzelgruppe,Z8600
E8600_002,"Messumformer, -verstärker für Thermoelemente und Widerstandsthermometer",Einzelgruppe,Z8600
E8600_003,Oberflächenthermometer (elektronisch) mit Temperaturfühler,Einzelgruppe,Z8600
E8600_004,Quarzthermometer (elektronisch),Einzelgruppe,Z8600
E8600_005,"Thermoelemente, Anzeigegeräte",Einzelgruppe,Z8600
E8600_006,Thermometer (elektronisch) mit Temperaturfühler,Einzelgruppe,Z8600
E8600_007,"Thermometer, (Berührungsthermometer), allgemein (außer für Geophysik 0450, 0510 und Medizin 3910)",Einzelgruppe,Z8600
E8600_008,Widerstandsthermometer (außer für tiefste Temperaturen 8610),Einzelgruppe,Z8600
E8610,Spezielle Thermometer für tiefste Temperaturen (einschließlich elektronischem Anzeigegerät),Einzelgruppe,Z8600
E8620_000,Farb-Pyrometer,Einzelgruppe,Z8600
E8620_001,Gesamtstrahlungs-Pyrometer,Einzelgruppe,Z8600
E8620_002,Infrarot-Kameras (außer 3910),Einzelgruppe,Z8600
E8620_003,Infrarot-Mikro-Scanner,Einzelgruppe,Z8600
E8620_004,"Infrarot-Mikroskope, -Mikroscanner",Einzelgruppe,Z8600
E8620_005,Infrarot-Thermosonden,Einzelgruppe,Z8600
E8620_006,"Quotienten-Pyrometer, Verteilungs-Pyrometer",Einzelgruppe,Z8600
E8620_007,Radiometer (Infrarot),Einzelgruppe,Z8600
E8620_008,Scanning-Infrarot-Thermosonden,Einzelgruppe,Z8600
E8620_009,"Spektralpyrometer, Teilstrahlungs-Pyrometer",Einzelgruppe,Z8600
E8620_010,Strahlungsthermometer (außer Aktinometer 0540),Einzelgruppe,Z8600
E8620_011,"Strahlungsthermometer, Pyrometer, Thermosonden",Einzelgruppe,Z8600
E8620_012,Thermographiegeräte (technisch),Einzelgruppe,Z8600
E8620_013,"Thermometer, spezielle",Einzelgruppe,Z8600
E8620_014,Thermovisionskameras (außer Medizin 3910),Einzelgruppe,Z8600
E8620_015,Wärmebild-Kameras (außer Medizin 3910),Einzelgruppe,Z8600
E8640_000,Heizwertmessgeräte,Einzelgruppe,Z8600
E8640_001,"Kalorimeter und Heizwertschreiber (außer 8650, 8660)",Einzelgruppe,Z8600
E8640_002,Wärmemengen-Mess- und -Regelgeräte,Einzelgruppe,Z8600
E8650_000,Dilatometer,Einzelgruppe,Z8600
E8650_001,Spezielle Kalorimeter,Einzelgruppe,Z8600
E8650_002,"Thermische Abbauanalysatoren (TEA, Thermal Evolution Analyzer)",Einzelgruppe,Z8600
E8650_003,Thermogravimetriegeräte,Einzelgruppe,Z8600
E8660_000,Differentialkalorimeter,Einzelgruppe,Z8600
E8660_001,Differential-Scanning-Kalorimeter (DSC),Einzelgruppe,Z8600
E8660_002,DTA-Apparaturen (Differential-Thermoanalyse),Einzelgruppe,Z8600
E8660_003,Mikrokalorimeter,Einzelgruppe,Z8600
E8660_004,ITC - Mikrokalorimeter (isothermal titration calorimetry),Einzelgruppe,Z8600
E8660_005,"Thermoanalysegeräte (DTA, DTG), Dilatometer",Einzelgruppe,Z8600
E8660_006,Thermowaagen,Einzelgruppe,Z8600
E8670_000,Kryomess- und -regelgeräte,Einzelgruppe,Z8600
E8670_001,"Raumthermostaten, -temperaturregler",Einzelgruppe,Z8600
E8670_002,Temperaturregler,Einzelgruppe,Z8600
E8670_003,Temperatur-Zeit-Programmregler,Einzelgruppe,Z8600
E8670_004,Thermostate (Temperaturregler),Einzelgruppe,Z8600
E8680_000,"Geräte zur Messung von Schmelzpunkt, Siedepunkt, Tropfpunkt",Einzelgruppe,Z8600
E8680_001,Gleichgewichtsapparaturen (Flüssigkeits-Dampf-Gleichgewicht),Einzelgruppe,Z8600
E8680_002,Siedepunktbestimmungsgeräte (außer Ebullioskope 1630 für Molekulargewichtsbestimmung),Einzelgruppe,Z8600
E8690_000,"Eispunkt-Referenzgeräte, Nullpunkt-Thermostate",Einzelgruppe,Z8600
E8690_001,"Gasadsorptions- und Desorptions-Isothermen, Messgeräte (außer 1640)",Einzelgruppe,Z8600
E8690_002,Sonstige Messgeräte für thermische Größen (außer 8600-8680),Einzelgruppe,Z8600
E8690_003,Temperaturmesser-Zubehör,Einzelgruppe,Z8600
E8690_004,"Temperatursonden, nichtmetallisch (für HF-Heizung)",Einzelgruppe,Z8600
E8690_005,Tripelpunktzellen (für Thermoelemente),Einzelgruppe,Z8600
E8690_006,Wärmefluss-Messeinrichtungen,Einzelgruppe,Z8600
E8690_007,Wärmeleitfähigkeits-Messgeräte (außer für Chromatographie 1380),Einzelgruppe,Z8600
E8700_000,"Dickenmessgeräte, mechanisch (mit Kernstrahlung siehe 4130, pneumatische siehe 8720)",Einzelgruppe,Z8700
E8700_001,"Endmasse, Parallel-Endmaße",Einzelgruppe,Z8700
E8700_002,"Feintaster, Feinmessgeräte",Einzelgruppe,Z8700
E8700_003,Koordinaten-Messmaschinen (mechanisch),Einzelgruppe,Z8700
E8700_004,"Lehren, mechanische",Einzelgruppe,Z8700
E8700_005,"Mechanisch abtastende Längen- und Dickenmessgeräte, Messmaschinen",Einzelgruppe,Z8700
E8700_006,"Messuhren (Länge, Dicke)",Einzelgruppe,Z8700
E8700_007,Mikrometer (-schrauben),Einzelgruppe,Z8700
E8700_008,Schieblehren,Einzelgruppe,Z8700
E8710_000,Elektrooptische Längen- und Wegmessgeräte,Einzelgruppe,Z8700
E8710_001,"Encoder, optische (Längenmessung)",Einzelgruppe,Z8700
E8710_002,Fernseh-Mikrometer,Einzelgruppe,Z8700
E8710_003,Interferenzkomparatoren,Einzelgruppe,Z8700
E8710_004,Kathetometer,Einzelgruppe,Z8700
E8710_005,Komparatoren,Einzelgruppe,Z8700
E8710_006,Laser-Lichtschnittgeräte,Einzelgruppe,Z8700
E8710_007,"Laser-Messmaschinen, -Interferometer",Einzelgruppe,Z8700
E8710_008,Laser-Telemetrie-Systeme,Einzelgruppe,Z8700
E8710_009,Lichtschnittgeräte,Einzelgruppe,Z8700
E8710_010,Optische Längenmessgeräte (außer 0620-0670 und Messmikroskope 5030),Einzelgruppe,Z8700
E8710_011,"Wegaufnehmer und -messgeräte (optisch, elektrooptisch)",Einzelgruppe,Z8700
E8720_000,"Elektronische und pneumatische Längenmessgeräte, Wegaufnehmer und Anzeigegeräte",Einzelgruppe,Z8700
E8720_001,"Formprüfgeräte, Formtester, Rundheitsmessgeräte (elektronisch-mechanisch, pneumatisch)",Einzelgruppe,Z8700
E8720_002,"Induktive Wegaufnehmer, Taster",Einzelgruppe,Z8700
E8720_003,Kapazitive Wegaufnehmer,Einzelgruppe,Z8700
E8720_004,Laser-Mess-Systeme für Form- und Positionsmessung,Einzelgruppe,Z8700
E8720_005,"Messmaschinen (elektronisch-mechanisch, pneumatisch)",Einzelgruppe,Z8700
E8720_006,Messverstärker (Trägerfrequenz-) und Messbrücken für induktive und kapazitive Aufnehmer,Einzelgruppe,Z8700
E8720_007,Positions-Anzeigegeräte (mit Weg- oder Winkel-Aufnehmer),Einzelgruppe,Z8700
E8720_008,"Profilmessmaschinen (elektronisch, mechanisch)",Einzelgruppe,Z8700
E8720_009,Rundheitsmessgeräte,Einzelgruppe,Z8700
E8720_010,"Stellungsmessgeräte, -messumformer",Einzelgruppe,Z8700
E8720_011,Verlagerungsaufnehmer (elektronisch),Einzelgruppe,Z8700
E8720_012,"Zahnform-, Zahnrad-Prüfgeräte (elektronisch-mechanisch)",Einzelgruppe,Z8700
E8730_000,Rotationsgeber,Einzelgruppe,Z8700
E8730_001,Schwingsaiten-Dehnungsmessgeräte und -aufnehmer,Einzelgruppe,Z8700
E8730_002,Teilkreisprüfgeräte,Einzelgruppe,Z8700
E8730_003,Trägerfrequenz-Brücken für Dehnungsmessstreifen,Einzelgruppe,Z8700
E8730_004,"Winkel-Codierer, -Schrittgeber",Einzelgruppe,Z8700
E8730_005,"Winkel-Endmaße, -Prüfgeräte",Einzelgruppe,Z8700
E8730_006,"Winkelmessgeräte, Goniometer, Drehgeber",Einzelgruppe,Z8700
E8740_000,Brückenabgleich-Einheiten (für Dehnungsmessbrücken),Einzelgruppe,Z8700
E8740_001,"DMS-, Dehnungsmessstreifen, -messbrücken",Einzelgruppe,Z8700
E8740_002,"Kompensatoren, manuell, automatisch (digital) für Dehnungsmessstreifen",Einzelgruppe,Z8700
E8740_003,Messbrücken für Dehnungsmessstreifen,Einzelgruppe,Z8700
E8740_004,Messverstärker für Dehnungsmessstreifen und DMS-Aufnehmer,Einzelgruppe,Z8700
E8740_005,Dehnungsmessgeräte und -messbrücken,Einzelgruppe,Z8700
E8760_000,"Integraphen, mechanische",Einzelgruppe,Z8700
E8760_001,"Planimeter, mechanische Integraphen",Einzelgruppe,Z8700
E8770_000,"Füllstandsmessgeräte (kapazitiv, Kernstrahlung, Ultraschall)",Einzelgruppe,Z8700
E8770_001,"Niveaumessgeräte, -messumformer",Einzelgruppe,Z8700
E8770_002,"Wasserstandszeiger, -gläser",Einzelgruppe,Z8700
E8780_000,Eichgefäße,Einzelgruppe,Z8700
E8780_001,Litermaße,Einzelgruppe,Z8700
E8780_002,"Luftpyknometer, Luftvergleichs-Pyknometer",Einzelgruppe,Z8700
E8780_003,Pyknometer,Einzelgruppe,Z8700
E8780_004,Stampfvolumeter,Einzelgruppe,Z8700
E8780_005,Volumenmessgeräte (außer 1900 und 1920),Einzelgruppe,Z8700
E8780_006,Volumetrische Mikrometer,Einzelgruppe,Z8700
E8790_000,"Flächenmessgeräte (außer 1640, 5230, 7430 und 8760)",Einzelgruppe,Z8700
E8790_001,Längenmessgeräte (außer 0620-0670 und 8700-8720),Einzelgruppe,Z8700
E8790_002,"Sonstige Messgeräte für Länge, Fläche, Rauminhalt",Einzelgruppe,Z8700
E8800_000,Astronomische Uhren,Einzelgruppe,Z8800
E8800_001,"Funk-Uhren, über Zeitzeichen gesteuerte Uhren",Einzelgruppe,Z8800
E8800_002,Normalzeitanlagen,Einzelgruppe,Z8800
E8800_003,"Zeitnormale, Atomuhren",Einzelgruppe,Z8800
E8810_000,Elektronische Uhren (außer 6150 und 7370),Einzelgruppe,Z8800
E8810_001,Quarzuhren,Einzelgruppe,Z8800
E8820,"Mechanische Präzisionsuhren, Chronometer",Einzelgruppe,Z8800
E8830,"Laboruhren (Kurzzeitmesser, Stoppuhren)",Einzelgruppe,Z8800
E8840_000,Kontaktuhren,Einzelgruppe,Z8800
E8840_001,"Schaltuhren, Zeitsteuergeräte",Einzelgruppe,Z8800
E8840_002,"Zeitmarkengeber, -generatoren (außer 6550)",Einzelgruppe,Z8800
E8840_003,Zeitschalter,Einzelgruppe,Z8800
E8860_000,Anemometer (Strömungsmesser),Einzelgruppe,Z8800
E8860_001,Doppler-Radar-Geschwindigkeitsmesser (außer Navigationsgeräte 2460),Einzelgruppe,Z8800
E8860_002,"Geschwindigkeitsmessgeräte (außer 0470, 0530, 1920 und 2440)",Einzelgruppe,Z8800
E8860_003,Heißfilm-Anemometer,Einzelgruppe,Z8800
E8860_004,"Hitzedraht-Anemometer, -Sonden",Einzelgruppe,Z8800
E8860_005,"Korrelations-optische Sensoren für Geschwindigkeit, Weg und Beschleunigung",Einzelgruppe,Z8800
E8860_006,"Laser-Doppler-Anemometer, -Velocimeter, PIV",Einzelgruppe,Z8800
E8860_007,Sensoren für Geschwindigkeitsmessung,Einzelgruppe,Z8800
E8860_008,Tachometer,Einzelgruppe,Z8800
E8860_009,Turbulenzgradmesser,Einzelgruppe,Z8800
E8860_010,Ultraschall-Strömungs- und -Geschwindigkeitsmesser (außer 1920 und 3010),Einzelgruppe,Z8800
E8870_000,"Drehzahlaufnehmer, -sensoren",Einzelgruppe,Z8800
E8870_001,"Drehzahlmessgeräte, Umdrehungszähler",Einzelgruppe,Z8800
E8870_002,Magnetische Aufnehmer für Drehzahl und Zählvorgänge,Einzelgruppe,Z8800
E8870_003,Optische Aufnehmer für Drehzahl und Zählvorgänge,Einzelgruppe,Z8800
E8870_004,Tachogeneratoren,Einzelgruppe,Z8800
E8890_000,"Sonstige Messgeräte für Zeit, Geschwindigkeit, Drehzahl (außer 8800-8870)",Einzelgruppe,Z8800
E8890_001,Uhren-Prüfgeräte,Einzelgruppe,Z8800
E8890_002,Uhren-Zubehör,Einzelgruppe,Z8800
E8900_000,Abfüll- und Absackwaagen,Einzelgruppe,Z8900
E8900_001,Dezimalwaagen,Einzelgruppe,Z8900
E8900_002,Fahrzeugwaagen,Einzelgruppe,Z8900
E8900_003,"Gewichte, Gewichtsstücke, Gewichtssätze",Einzelgruppe,Z8900
E8900_004,Industrie- und Handelswaagen,Einzelgruppe,Z8900
E8900_005,Tafelwaagen,Einzelgruppe,Z8900
E8900_006,Waagen (technisch),Einzelgruppe,Z8900
E8900_007,Wiegeanlagen,Einzelgruppe,Z8900
E8910_000,Briefwaagen,Einzelgruppe,Z8900
E8910_001,Karatwaagen,Einzelgruppe,Z8900
E8910_002,"Laborwaagen, Präzisionswaagen",Einzelgruppe,Z8900
E8910_003,Tarierwaagen für Zentrifugenrotoren,Einzelgruppe,Z8900
E8910_004,Torsionswaagen,Einzelgruppe,Z8900
E8920_000,"Analysenwaagen (Makro- Mikro-), mechanisch und elektronisch",Einzelgruppe,Z8900
E8920_001,Mikrowaagen,Einzelgruppe,Z8900
E8920_002,Ultramikrowaagen,Einzelgruppe,Z8900
E8920_003,Vakuummikrowaagen,Einzelgruppe,Z8900
E8930_000,Betten-Waagen,Einzelgruppe,Z8900
E8930_001,Dosierwaagen,Einzelgruppe,Z8900
E8930_002,Radlastenmesser,Einzelgruppe,Z8900
E8930_003,"Schwebewaagen, magnetische",Einzelgruppe,Z8900
E8930_004,"Spezielle Waagen (ferngesteuert, registrierend)",Einzelgruppe,Z8900
